ITEM-ID	WHSE-CD	LAST-ACT-DT	LAST-ORD-DT	LAST-SHIP-DT	LAST-RCPT-DT	LST-TRAN-DT	LST-ADJ-DT	ECON-ORD-QTY	SHP-LEAD-TM	VEND-LD-TM	STD-COST	AVG-COST	LST-RCPT-CST	ON HAND	REL-QTY	BO-QTY	FUT-QTY	ON-ORD-QTY	MTD-RCPT	MTD-SALES	MTD-ADJ	MTD-TRAN	MTD-BOOKED	YTD-BO	QTD-PUR	PQ-PUR	DESC-1	DESC-2	VEND-ID	VEND-ITEM-ID	PROD-CLS	KEYWORD	STK-UOM	CST-UOM	PRC-UOM	TYPE	CHARACTERISTICS	BUYER-CD	ALW-SLS-HIST	ALW-SERIALIZED	WARRANTY ITEM	ALW-PERC-LVL-ADJ	ALW-COMMIS	ALW-LOT-INVEN	MFG-PUR-REP-SURCHG	PHANTOM	ALW-MODEL-ITEM	ALW-BACKFLUSH	REV-DT	EFF-DT	WGT-UOM	STD-CSTIML	COMMIS-PERC	UNT-WGT
20014-3813																											BRKT RAD SUPPORT	REV 3			PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1989	LB	0	0	1
20014-3814																											BRKT RAD SUPPORT	REV 3			PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1989	LB	0	0	1
20016-0003																											PLATE-RAD SUPT	P01   505784			PART	COMPONENT	EA	EA	LB				Y				N		M					11/26/1991		0	0	1
20019-0003																											SPACER	C			PART	COMPONENT	EA	EA	EA				Y				N		M				4/19/1989	4/20/1989	LB	2.96	0	1
20019-0009																											SPACER	PO1			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				10/18/1976			0	5	1
20019-0010																											SPACER				FGIN	FINISHED GOODS	EA	EA	EA				Y			N	Y		M				11/10/1988		LB	0	5	1
20019-3810																											SPACER	P03 U68295(LOT BUY 50 PCS			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				6/22/1989			2.94	4.09	1
200191	1	6/28/2005		3/10/2005	6/7/2005			0	0	0	11.47	0.71	1.46	40	184	0	0	144	38	0	0	0	290	0	55.5	7.5
2001985C1																											SPACER FUEL TK MT				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					12/9/1991		0	5	1
2002023C2																											BRACKET	REV B S406407			PART	COMPONENT	EA	EA	EA				Y				N		M				3/9/1995	11/8/1994		0	0	0
2002080C1																											BRKT DEAREATION				FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M					2/20/1992		0	5	1
20022-0005																											XMEMBER AY	PO6  (E0Q 50PCS)			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				5/27/1993	8/6/1993		68.34	5	1
20022-0006																											XMEMBER AY	PO6  (EOQ 16PCS)			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				5/27/1993	8/6/1993		79.48	5	1
20022-0019																											XMBR AY	B			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				4/18/1980		LB	0	5	1
20022-0036																											X MEMBER ASSY	PO5			FGIN	FINISHED GOODS	EA	EA	EA			AA	Y			N	Y		M				11/10/1988		LB	0	5	1
20022-0043																											CROSSMEMBER-RAD	PO7  (EOQ 67PCS)			FGIN	FINISHED GOODS	EA	EA	EA		BLKT CANC ON 8/28/92		Y				Y		M				11/14/1990		LB	39.01	4.09	1
20022-0046																											CROSSMEMBER-RAD SUPT	P 02 N00818			FGIN	FINISHED GOODS	EA	EA	EA			AA	Y				Y		M				11/26/1991	9/10/1990	LB	27.55	4.09	1
20022-0047																											XMEMBER ASSY	PO7			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				7/24/1991			0	5	1
20022-0048																											XMEMBER AY	02 N00818			FGIN	FINISHED GOODS	EA	EA	EA			AA	Y				Y		M				6/3/1992		LB	0	5	1
20022-0050																											CROSSMEMBER-RAD	PO5  (EOQ 70PCS)			FGIN	NAVISTAR	EA	EA	EA			496	Y				Y		M				12/21/1991		LB	40.78	4.09	1
20022-0050 REWORK																											CRSMBR REWORK RMA #2052	RFS #AA798			FGIN	FINISHED GOODS	EA	EA	EA				Y				N		M					10/5/1992		0	0	1
20022-0052																											X MEMBER ASSY	REV 07; N95148			FGIN	FINISHED GOODS	EA	EA	EA		BLKT CANC ON 9/20/91	AA	Y			N	Y		M				2/8/1991		LB	0	5	1
20022-0053																											X MEMBER ASSY	REV 07; N95148			FGIN	VOLVO	EA	EA	EA		BLKT CANCELLED ON 10/09/91	AA	Y			N	Y		M				1/8/1991		LB	0	5	1
20022-0054																											X MEMBER ASSY	PO4			FGIN	FINISHED GOODS	EA	EA	EA			AA	Y			N	Y		M				11/10/1988		LB	0	5	1
20022-0055																											X MEMBER ASSY	PO2			FGIN	FINISHED GOODS	EA	EA	EA				Y			N	Y		M				11/10/1988		LB	0	5	1
20022-0056																											X MEMBER SUPPORT	P 03			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				6/27/1991		LB	0	5	1
20022-0058																											CROSSMEMBER	PO7			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				5/18/1989		LB	0	5	1
20022-0061																											CROSSMEMBER-RAD SUPT	P 04  643904			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				4/24/1991	2/11/1991	LB	0	5	1
20022-0068																											CROSSMEMBER-RAD	PO4			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				11/14/1990	8/23/1990	LB	0	5	1
20022-0070																											XMEMBER	2			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M					7/15/1996		0	0	0
20022-0072																											CROSSMEMBER RAD SUPT	REV P01 R04477			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M					4/16/1991	LB	0	5	1
20022-0073																											CROSSMEMBER-RAD SUPT	P 04			FGIN	FINISHED GOODS	EA	EA	EA	EA			Y				Y		M				5/15/1991	1/30/1991	LB	0	5	1
20022-3202																											XMEMBER ASSY	PO1			FGIN	FINISHED GOODS	EA	EA	EA			AA	Y				Y		M				1/7/1983		LB	0	5	1
20022-3204																											BRACKET RAD. SUPT.				FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M					7/28/1992		0	5	1
20022-3206																											CROSSMEMBER-RAD SUPT	P 10			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				5/20/1991	10/2/1990	LB	0	5	1
20022-3212																											X MEMBER ASSY	REV 07; N95148			FGIN	FINISHED GOODS	EA	EA	EA		MSF 20022-0052/53	AA	Y			N	Y		M				2/8/1991		LB	0	5	1
20022-3214																											XMBER RAD SUPT AY	PO7   10 PC MIN			FGIN	VOLVO	EA	EA	EA			AA	Y				Y		M				5/8/1992		LB	39.79	4.09	1
20022-3215																											XMBER RAD SUPT AY	REV 07 G00631			FGIN	VOLVO	EA	EA	EA				Y				Y		M				4/19/1993	9/4/1993	LB	39.58	4.09	1
20022-3216																											X MEMBER ASSY	REV 07; N95148			FGIN	FINISHED GOODS	EA	EA	EA		MSF 20022-0052/53	AA	Y			N	Y		M				2/8/1991		LB	0	5	1
20022-3224																											CROSSMEMBER-RAD SUPT	P 02 N00818			FGIN	FINISHED GOODS	EA	EA	EA			OC	Y				Y		M				11/26/1991	9/10/1990	LB	28.94	4.09	1
20022-3225																											C/MEMBER-RAD SUPT	P 10			FGIN	FINISHED GOODS	EA	EA	EA			OC	Y				Y		M				5/20/1991	11/2/1990	LB	81.51	4.09	1
20022-3226																											XMBER RAD SUPT AY	P05 650782			FGIN	FINISHED GOODS	EA	EA	EA		BLKT CANC ON 8/28/92		Y				Y		M					2/24/1992	LB	0	5	1
20022-3227																											CROSSMEMBER-RAD SUPT	P05  650782			FGIN	FINISHED GOODS	EA	EA	EA		BLKT CANC ON 9/30/91		Y				Y		M					2/24/1992	LB	0	5	1
20022-3804																											XMEMBER AY RAD SUPT	REV 01 R01659			FGIN	FINISHED GOODS	EA	EA	EA		ALREADY CHARGED. EXPECT PRINT	AA	Y				Y		M				5/7/1993	6/23/1993	LB	66.11	4.09	1
20022-3805																											CROSSMEMBER	REV 03;R01659			FGIN	FINISHED GOODS	EA	EA	EA			AA	Y				Y		M				4/15/1994	1/15/1992		0	5	1
2002293C2																											BRKT	REV. A			PART	COMPONENT	EA	EA	EA				Y				Y		M							0	0	1
20023-0002																											MEMBER-RAD SUPT	REV.B			PART	COMPONENT	EA	EA	EA				Y				N		M					3/12/1992		0	0	1
20023-0003																											CROSSMEMBER-RAD SUPT	P04			PART	COMPONENT	EA	EA	EA				Y				Y		M							0	0	1
20023-0017																											XMBR RAD SUPT	C			PART	COMPONENT	EA	EA	EA				Y				N		M				4/18/1980		LB	0	0	1
20023-0027																											SUPPORT	REV A			PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1989	LB	0	0	1
20023-0036																											CROSS MEMBER RAD	REV 2			PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1989	LB	0	0	1
20023-0039																											CROSSMEMBER, RAD SUPT    	REV 01; N99521			PART	COMPONENT	EA	EA	EA				Y				Y		M				5/2/1994	6/1/1992		0	0	1
20023-0039-1																											XMEMBER RAD SUPT.	1			PART	COMPONENT	EA	EA	EA				Y				Y		M					7/15/1996		0	0	0
20023-0040																											SUPT	PO1			PART	COMPONENT	EA	EA	EA				Y				Y		M				12/1/1990		LB	0	0	1
20023-0040-43																											SUPPORT	P 01			PART	COMPONENT	EA	EA	EA				Y				Y		M					5/27/1992		0	0	1
20023-0040-50																											CROSSMBER RAD SUPT INC	REV 01; N99521			PART	COMPONENT	EA	EA	EA				Y				N		M				6/4/1994		LB	0	0	1
20023-0040-50RM																											HP PLATE SHEARED ASTM-A36	.250X (110.30)X32.250			PART	COMPONENT	EA	EA	EA				Y				N		P					2/13/1992		0	0	1
20023-0040-72																											CROSSMEMBER RAD SUPPORT	REV 01 (20023-0040)			PART	COMPONENT	EA	EA	EA				Y				Y		M					6/14/1996		0	0	0
20023-0040RM																											HP SHEARED PLATE ASTM-A36	.250X (12.170)X32.250			PART	COMPONENT	EA	EA	EA				Y				N		P					2/13/1992		0	0	1
20023-0042																											UPPER SUPPORT	PO 2			PART	COMPONENT	EA	EA	EA				Y				N		M					1/26/1989	LB	0	0	1
20023-0043																											PIN	PO 2			PART	COMPONENT	EA	EA	EA				Y				N		M					1/26/1989	LB	0	0	1
20023-0044																											UPPER PLATE	REV 2			PART	COMPONENT	EA	CWT	LB				Y				N		M					1/26/1989	LB	0	0	1
20023-0045																											LOWER PLATE	REV 2			PART	COMPONENT	EA	EA	EA				Y				N		M					1/26/1989	LB	0	0	1
20023-0048																											C/MBER.RAD.SUPT.INC.UPPER	REV 03			PART	COMPONENT	EA	EA	EA			NRV	Y				Y		M				4/22/1991	9/1/1993		0	0	1
20023-0049																											XMBR. RAD. SUPT.	PO1			PART	COMPONENT	EA	EA	EA				Y				Y		M				3/22/1993			0	0	1
20023-0057																											C/MBER RAD SUPT INC UPPER	P 03			PART	COMPONENT	EA	EA	EA				Y				N		M				5/15/1991		LB	0	0	1
20023-3202																											SUPPORT RAD	PO3			PART	COMPONENT	EA	EA	EA				Y				N		M				1/7/1983		LB	0	0	1
20023-3203																											XMBR RAD. SUPT	REV 01; N99521			PART	COMPONENT	EA	EA	EA				Y				Y		M				5/2/1994	12/21/1990	LB	0	0	1
20023-3206																											X MEMBER SUPPORT	P 13     DE			FGIN	FINISHED GOODS	EA	EA	EA			DE	Y			N	Y		M				5/20/1991		LB	0	5	1
20023-3206 AY																											SUPPORT	REV 8			PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1989	LB	0	0	1
20023-3206-1																											CROSSMEMBER-RAD SUPT INC	REV 13; N89464			PART	COMPONENT	EA	EA	EA				Y				Y		M					6/27/1994		0	0	0
20023-3206-52																											X MEMBER SUPPT	REV 13			PART	COMPONENT	EA	EA	EA				Y				N		M						LB	0	0	1
20023-3206-53																											X MEMBER SUPPORT	PO13			PART	COMPONENT	EA	EA	EA				Y				N		M					4/3/1991	LB	0	0	1
20023-3207																											IS NOW 8027859	REV P01			PART	COMPONENT	EA	EA	EA		THIS IS NOW P/N 8027859		Y				N		M				5/8/1992		LB	0	0	1
20023-3209-3224																											XMBR RADIATOR SUPT	REV 01; N99521			PART	COMPONENT	EA	EA	EA				Y				N		M				5/2/1994	12/26/1990	LB	0	0	1
20023-3209-3225																											XMBR RADIATOR SUPT	REV 01; N99521			PART	COMPONENT	EA	EA	EA				Y				N		M				5/2/1994		LB	0	0	1
20023-3212																											CROSSMBR RADI SUPT	P05  N03096			FGIN	FINISHED GOODS	EA	EA	EA		BLKT CANC ON 1/29/92		Y				Y		M				8/13/1992	3/19/1991	LB	0	5	1
20023-3803																											XMEMBER RADIATOR SUPT.				FGIN	V0LVO	EA	EA	EA				Y				Y		M					11/22/1999		0	0	0
20023-3804																											SUPT	REV 01; R00847			PART	COMPONENT	EA	EA	EA				Y				N		M				12/14/1993	9/10/1988	LB	0	0	1
20023-3804-5																											SUPPORT	REV 01; R00847			PART	COMPONENT	EA	EA	EA				Y				Y		M				12/14/1993	11/13/1992		0	0	1
20023-8001																											XMEMBER SUPT	REV 02; EOQ 84 PCS			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				12/3/1993	8/6/1993		28.32	4.09	1
20023-8002																											XMEMBER SUPT	REV 02; EOQ 33 PCS			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				12/2/1993			28.71	4.09	1
20024-0001																											GUSSET X MEMBER RAD. SUPT	REV02;N92406;EOQ 2			FGIN	FINISHED GOODS	EA	EA	EA			OVF	Y			N	Y		M				11/10/1988		LB	51.38	5	1
20024-0002																											GUSSET-XMBR RAD SUPT	REV02;N92406;EOQ 2			FGIN	FINISHED GOODS	EA	EA	EA			OVF	Y				Y		M					6/24/1993		51.38	5	1
20024-0009																											SPACER  3.250 X .437	P 03 N00818			PART	COMPONENT	EA	EA	EA		VOISARD TO FURNISH BLANK	OS	Y				N		M				10/30/1991		LB	0.45	0	1
20024-0009-3210																											SPACER 3.250 X .437	P03 N00818			PART	COMPONENT	EA	EA	EA				Y				Y		M							0	0	1
20024-0010																											SUPPORT MEMBER				PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1989	LB	0	0	1
20024-0011																											END PLATE				PART	COMPONENT	EA	EA	LB				Y				N		M					1/19/1989	LB	0	0	1
20024-0013																											GUSSET				PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1989	LB	0	0	1
20024-0014																											TUBE	1 3/4 X 4.50			PART	COMPONENT	FT	FT	FT				Y				N		M					1/19/1989	LB	0	0	1
20024-0015																											REINFORCEMENT	REV A			PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1989	LB	0	0	1
20024-0020																											PLATE	P-01			PART	COMPONENT	EA	CWT	LB				Y				N		M					4/22/1991	LB	0	0	1
20024-0021																											BRAKT	P 01			PART	COMPONENT	EA	EA	EA				Y				N		M					4/22/1991	LB	0	0	1
20024-0022																											GUSSET				PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1989	LB	0	0	1
20024-0035																											GUSSET				PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1989	LB	0	0	1
20024-0036																											GUSSET	P01   N82871			PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1989	LB	0	0	1
20024-0037																											SUPPORT				PART	COMPONENT	EA	EA	EA				Y				N		M					1/26/1989	LB	0	0	1
20024-0038																											SPACER	2.0X2.5X.437 W/1.50 HOLE			PART	COMPONENT	EA	EA	EA				Y				N		M					1/26/1989	LB	2.96	0	1
20024-0039																											GUSSET	PO1  ISSUE			PART	COMPONENT	EA	EA	EA				Y				Y		M				3/22/1993			0	0	1
20024-0041																											MEMBER WELDMENT	REV 07; N92406			FGIN	FINISHED GOODS	EA	EA	EA		MSF 20024-3212		Y				Y		M				2/22/1990	8/10/1993	LB	0	5	1
20024-0042																											MEMBER WELDMENT	REV 07; N92406			FGIN	FINISHED GOODS	EA	EA	EA		MSF 20024-3212		Y				Y		M				2/22/1990	8/10/1993	LB	0	5	1
20024-0053																											GUSSET ASSY	PO1			PART	COMPONENT	EA	EA	EA				Y				Y		M				3/22/1993			0	0	1
20024-3205																											GUSSET LH	REV 06 N03139 CEL 280			FGIN	FINISHED GOODS	EA	EA	EA			DE	Y			N	Y		M				3/26/1993		LB	0	5	1
20024-3206																											GUSSET RH	REV 06;N03139; DE			FGIN	FINISHED GOODS	EA	EA	EA			DE	Y			N	Y		M				3/26/1993		LB	0	5	1
20024-3206RM																											HP SHEARED PLATE ASTM-A36	.250X7.875X27.674			PART	COMPONENT	EA	EA	EA				Y				N		P					4/24/1992		0	0	1
20024-3207																											SUPPORT	P 01 N68162			PART	COMPONENT	EA	EA	EA		MSF 20014-3206	OS	Y				N		M				1/30/1987		LB	0	0	1
20024-3207RM																											HP SHEARED PLATE ASTM-A36	.250X6.380X(9.455)			PART	COMPONENT	EA	EA	EA				Y				N		P					2/13/1992		0	0	1
20024-3210																											BRKT LH	REV07;N92406; 25 PC MIN			FGIN	VOLVO	EA	EA	EA			496	Y			N	Y		M				11/10/1988	8/26/1993	LB	0	5	1
20024-3211																											BRKT RH	REV07;N92406; 10 PC MIN			FGIN	VOLVO	EA	EA	EA		20024-3212	496	Y			N	Y		M				11/10/1988	8/26/1993	LB	0	5	1
2002575C1																											BRKT EXH PIPE	REV A S24363N			FGIN	NAVISTAR	EA	EA	EA			OS	Y				Y		M				5/26/1993	9/9/1992		0	5	1
2002576C1																											BRKT EXH PIPE	REV A S22541U			PART	FINISHED GOODS	EA	EA	EA				Y				Y		M				11/13/1992	9/9/1992		0	5	1
2003079C1																											BRKT DEAREATION				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					2/20/1992		0	5	1
2003080C1																											BRKT DEAREATION				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					2/20/1992		0	5	1
20031-0009																											BRKT-RAD PIPE	P 01  DE			FGIN	FINISHED GOODS	EA	EA	EA			DE	Y				Y		M					3/21/1991	LB	0	5	1
20031-0032																											BRKT	PO2			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				8/24/1989	8/28/1989	LB	0	5	1
20031-0033																											BRKT MISC.	PO2			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M				8/24/1989	8/28/1989	LB	0	5	1
20031-0035																											BOTTOM PAN				FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M						LB	0	5	1
20031-3209																											BRACKET				PART	COMPONENT	EA	EA	EA				Y				N		M					1/19/1991	LB	0	0	1
20031-3210	1	1/4/2005	11/11/1999	9/6/2001	8/27/2001			0	25	0	6.86	0.35	0.69	2	0	0	0	0	0	0	0	0	0	0	0	0	BRKT	REV A   DE			FGIN	FINISHED GOODS	EA	EA	EA			DEC	Y			N	Y		M				11/10/1988		LB	6.86	5	1
20031-3604																											BRKT ASSY				FGIN	FINISHED GOODS	EA	EA	EA				Y			N	Y		M				11/10/1988		LB	0	5	1
20031-3604 #1																											BRKT				PART	COMPONENT	EA	EA	EA				Y				N		M					1/26/1989	LB	0	0	1
20031-3604 #2																											BRKT				PART	COMPONENT	EA	EA	EA				Y				N		M					1/26/1989	LB	0	0	1
20031-3604 #3																											BRKT				PART	COMPONENT	EA	EA	EA				Y				N		M					1/26/1989	LB	0	0	1
20031-3604 #4																											BRKT				PART	COMPONENT	EA	EA	EA				Y				N		M					1/26/1989	LB	0	0	1
20031-3604 #5																											BRKT				PART	COMPONENT	EA	EA	EA				Y				N		M					1/26/1989	LB	0	0	1
20031-3605																											BKT RESERVOIR RET	PO1			FGIN	FINISHED GOODS	EA	EA	EA				Y			N	Y		M				1/27/1982		LB	0	5	1
2003345C1																											BRKT CMSHFT				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					11/25/1991		0	5	1
2003374C1																											BRACKET, RELAY VALVE     				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					6/4/1992		0	5	1
20034-0001																											REINFORCEMENT	PO1			PART	COMPONENT	EA	EA	EA				Y				N		M				8/10/1978		LB	0	0	1
200344	1	5/25/2005	5/2/2005	5/24/2005	5/24/2005			0	22	0	1.45	0.06	0.09	0	0	0	0	0	0	0	0	0	0	0	11.52	0
2003462C1																											BRACKET, LIGHT & SWITCH  	REV-E			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M					11/26/1991		0	5	1
2003628C2	1	1/4/2005	2/5/1999	7/18/2001	7/16/2001	12/20/1996	10/16/1998	50	44	0	1.26	0.02	0.37	25	0	0	0	0	0	0	0	0	0	0	0	0	BRACKET, STEP MTG.       	REV-A			FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					5/18/1992		1.26	5	1
2003885C1																											BRACKET,EXHAUST SHIELD   				PART	COMPONENT	EA	EA	EA				Y				Y		M					7/12/1996		0	0	0
2003886C1																											BRKT EXHAUST SHIELD				FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M					1/28/1992		0	5	1
2004082C3																											THIS PART WENT TO C4	B			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M					5/4/1995		0	5	0
2004082C4																											COVER,AIR HORN VALVE     	REV E  S52182N			FGIN	NAVISTAR	EA	EA	EA				Y				Y		M				2/3/1998	5/3/1995		0	5	0
2004140C2																											HANGER-TIRE CHAIN	REV B P44532P			PART	NAVISTAR	EA	EA	EA			OS	Y				Y		M					10/12/1994		0	5	0
2004144C1																											BRACKET,LIGHT&SWITCH*    	REV.C			FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					12/1/1998		0	0	0
2004832C1																											PANEL STEP WELL LT				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					5/4/1993		0	5	1
2004833C1																											PANEL STEP WELL RT				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					5/4/1993		0	5	1
2004849C1																											BRKT EXHAST				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					6/11/1992		0	5	1
2004948C1-1																											BRKT	P01			PART	COMPONENT	EA	EA	EA				Y				N		M					2/25/1992		0	0	1
2004948C1-2																											PLATE	P01			PART	COMPONENT	EA	CWT	LB				Y				N		M					2/25/1992		0	0	1
2004948C2																											BRKT	REV C			FGIN	FINISHED GOODS	EA	EA	EA		REFERENCE PRINT 347126C1	AA	Y				Y		M					5/28/1993		0	5	1
2004948C2-1																											BRKT				PART	COMPONENT	EA	EA	EA			OS	Y				Y		M							0	0	1
2004948C2-2																											PLATE				PART	COMPONENT	EA	EA	EA			OS	Y				Y		M							0	0	1
2005-CC2-001																											GUSSET ENG MTG	I/R			FGIN	SPARTAN	EA	EA	EA				Y				Y		M					3/29/1999		0	0	0
2005144C1	1	1/4/2005		10/22/1997	2/1/1995	5/26/1999	11/3/1999	0	0	0	6.5	0	3.53	1	0	0	0	0	0	0	0	0	0	0	0	0	SUPPORT, AIR TANK        				PART	COMPONENT	EA	EA	EA				Y				N		M					3/3/1992		0	0	1
2005145C1																											SUPPORT ASSY, AIR TANK   				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					3/3/1992		0	5	1
2005146C1																											SUPPORT ASSY, AIR TANK   				FGIN	NAVISTAR	EA	EA	EA	E			Y				Y		M					3/3/1992		0	5	1
2005175C2																											BRKT ENG XMBR LT	REV-A			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M					6/3/1993		0	5	1
2005176C2																											BRKT ENG XMBR RT	REV-A			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M					6/3/1993		0	5	1
2005284C1	1	1/4/2005		6/26/2000	3/16/2000	10/11/1999	8/24/2004	0	0	0	1.49	1.14	2.63	196	0	0	0	0	0	0	0	0	0	0	0	0	SPACER, BRK CYL MTG      	REV. NONE			PART	COMPONENT	EA	EA	EA				Y				Y		M					1/12/1999		0	0	0
2005285C1	1	1/4/2005		6/26/2000	5/11/2000	11/29/1999	4/13/2000	0	0	0	1.51	0.38	0.86	151	0	0	0	0	0	0	0	0	0	0	0	0	GUSSET,BRK CYL BRKT      	REV. A, DATED 03/31/92   			PART	COMPONENT	EA	EA	EA				N				N		M					3/2/1999		0	0	0
2005286C2	1	1/4/2005		6/26/2000	5/18/2000	5/26/1999	4/28/2000	0	0	0	7.64	0.85	5.27	34	0	0	0	0	0	0	0	0	0	0	0	0	BRKT,BRAKE CYL MTG       	REV. B, DATED 01/25/94   			PART	COMPONENT	EA	EA	EA				N				N		M					3/2/1999		0	0	0
2005287C2																											BRKT ASSY,BRAKE CYL MTG  	REV B, DATED 01/25/94    			FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					3/2/1999		0	0	0
2005609C1																											SUPT AIR				PART	COMPONENT	EA	EA	EA				Y				N		M					3/27/1992		0	0	1
2005611C1																											SUPT AIR				PART	COMPONENT	EA	EA	EA			NAV	Y				N		M					3/27/1992		0	0	1
200591	1	6/6/2005	5/24/2005	5/11/2005	5/6/2005		11/9/2004	0	57	0	4.37	2.2	4.39	1	0	0	9	8	0	0	0	0	8	0	43.92	195.98
200591S	1	6/30/2005	6/27/2005	6/30/2005	6/27/2005		11/9/2004	0	51	0	7.95	2.11	2.42	1	0	0	15	15	10	10	0	0	15	0	93.17	0	MOUNTING BRACKET	REV IR			FGIN	GROVE	EA	EA	EA	IR		BRK	Y	Y	N	N	Y	N	M	N	N	N	1/1/1995	11/9/2004		7.95	0	0
200592	1	6/29/2005	5/3/2005	6/29/2005	6/24/2005			0	59	0	1.8	4.17	4.17	0	0	0	0	0	6	6	0	0	0	0	25	45
200592S	1	5/26/2005	4/20/2005	5/26/2005	5/18/2005			0	35	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	30	15	PLATE  -  SERVICE	REV 2			FGIN	GROVE	EA	EA	EA	2			Y	Y	N	N	Y	N	M	N	N	N				0	0	0
200609	1	6/22/2005	4/21/2005	6/21/2005	2/17/2005			0	57	0	10.57	2.6	0	1	0	0	0	0	0	1	0	0	0	0	0	26.67
2006162C1																											BRKT-CB ANTENNA				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					1/15/1999		0	0	0
2006358C2																											BRKT STEP	REV C			FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					5/28/1992		0	5	1
2006695C1																											SUPPORT				PART	COMPONENT	EA	EA	EA				Y				Y		M					5/21/1992		0	0	1
2006822C1																											GUSSET, TORQ ROD BRKT    				PART	COMPONENT	EA	EA	EA				Y				Y		M					5/28/1992		0	0	1
2006823C1																											PLATE, TORQ ROD BRKT.    				PART	COMPONENT	EA	CWT	LB				Y				Y		M					5/28/1992		0	0	1
2006835C1																											BRACKET, EXH TUBE SUPPORT				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					6/4/1992		0	5	1
2007018C2	1	1/4/2005	6/18/2001	7/23/2001	7/18/2001			0	35	0	5.64	0.49	1.46	2	0	0	0	0	0	0	0	0	0	0	0	0	BRKT,VEHICLE             	REV.B			FGIN	NAVISTAR	EA	EA	EA				Y	Y	N	N	Y	N	M	N	N	N		6/25/2001		5.64	0	0
2007159C2	1	1/4/2005		11/10/2000	11/3/2000			0	0	0	13.4	9.28	27.83	1	0	0	0	0	0	0	0	0	0	0	0	0	BRACKET	REV B			PART	COMPONENT	EA	EA	EA				Y				Y		M					10/14/1992		0	0	1
2007160C2																											BRKT ASSY	REV-B			FGIN	FINISHED GOODS	EA	EA	EA				Y				Y		M					10/13/1992		0	5	1
2007340C1																											BRACKET, XMBR            				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					6/4/1992		0	5	1
2007341C1																											BRACKET, XMBR            				FGIN	NAVISTAR	EA	EA	EA				Y				Y		M					6/4/1992		0	5	1
